Country,Countrycode,Year,RegionA,RegionB,Cwbattledeaths_PRIO_UCDP,CWintensity_PRIO_UCDP,CWtype_PRIO_UCDP,OnesidedStatec_UCDP,OnesidedNonstate_UCDP,Ruleoflaw_WGI,MileduFromUS_USAID,Missing_RuleofLaw,Missing_MilitaryAid
Iceland,ISL,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,2.11614,0.0,0,1
Iceland,ISL,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,2.06022,0.0,0,1
Iceland,ISL,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,2.02869,0.0,0,1
Iceland,ISL,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.91022,0.0,0,1
India,IND,2000,SAR,SAR,5351.0,2.0,5.3,0.0,615.0,0.22601,0.6,0,0
India,IND,2001,SAR,SAR,5734.0,2.0,5.3,0.0,384.0,0.0,0.6,1,0
India,IND,2002,SAR,SAR,3824.0,2.0,5.3,46.0,939.0,0.030258,1.2,0,0
India,IND,2003,SAR,SAR,3842.0,2.0,5.3,0.0,340.0,0.06692,1.1,0,0
India,IND,2004,SAR,SAR,2861.0,2.0,5.3,34.0,233.0,0.084101,1.5,0,0
India,IND,2005,SAR,SAR,3198.0,2.0,6.0,0.0,349.0,0.181453,1.6,0,0
India,IND,2006,SAR,SAR,2477.0,2.0,6.0,26.0,703.0,0.208671,1.3,0,0
India,IND,2007,SAR,SAR,2350.0,1.0,6.0,33.0,371.0,0.134937,1.5,0,0
India,IND,2008,SAR,SAR,1962.0,1.0,5.3,0.0,0.0,0.122484,0.0,0,1
Indonesia,IDN,2000,EAP,EAP,194.0,1.0,3.0,35.0,0.0,-0.814471,0.0,0,0
Indonesia,IDN,2001,EAP,EAP,205.0,1.0,3.0,36.0,0.0,0.0,0.0,1,0
Indonesia,IDN,2002,EAP,EAP,112.0,1.0,3.0,50.0,233.0,-1.00545,0.5,0,0
Indonesia,IDN,2003,EAP,EAP,478.0,1.0,3.0,235.0,124.0,-0.952348,0.3,0,0
Indonesia,IDN,2004,EAP,EAP,738.0,1.0,3.0,0.0,75.0,-0.782112,0.7,0,0
Indonesia,IDN,2005,EAP,EAP,213.0,1.0,3.0,0.0,0.0,-0.840101,0.8,0,0
Indonesia,IDN,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.738148,1.0,0,0
Indonesia,IDN,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.701964,1.4,0,0
Indonesia,IDN,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.655938,0.0,0,1
"Iran, Islamic Rep.",IRN,2000,MNA,MNA,50.0,1.0,3.0,0.0,0.0,-0.367218,0.0,0,1
"Iran, Islamic Rep.",IRN,2001,MNA,MNA,115.0,1.0,3.0,0.0,0.0,0.0,0.0,1,1
"Iran, Islamic Rep.",IRN,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.552189,0.0,0,1
"Iran, Islamic Rep.",IRN,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.529218,0.0,0,1
"Iran, Islamic Rep.",IRN,2004,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.535206,0.0,0,1
"Iran, Islamic Rep.",IRN,2005,MNA,MNA,28.0,1.0,3.0,0.0,0.0,-0.764056,0.0,0,1
"Iran, Islamic Rep.",IRN,2006,MNA,MNA,57.0,1.0,3.0,0.0,0.0,-0.812463,0.0,0,1
"Iran, Islamic Rep.",IRN,2007,MNA,MNA,72.0,1.0,3.0,0.0,0.0,-0.859387,0.0,0,1
"Iran, Islamic Rep.",IRN,2008,MNA,MNA,121.0,1.0,3.0,0.0,0.0,-0.795969,0.0,0,1
Iraq,IRQ,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-1.43461,0.0,0,0
Iraq,IRQ,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Iraq,IRQ,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-1.59026,0.0,0,0
Iraq,IRQ,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-1.78172,0.0,0,0
Iraq,IRQ,2004,MNA,MNA,20284.0,2.0,4.0,0.0,105.0,-2.01392,0.0,0,0
Iraq,IRQ,2005,MNA,MNA,21615.0,2.0,4.0,72.0,163.0,-1.95323,0.0,0,0
Iraq,IRQ,2006,MNA,MNA,35071.0,2.0,4.0,161.0,444.0,-1.93737,0.0,0,0
Iraq,IRQ,2007,MNA,MNA,33266.0,2.0,4.0,63.0,1613.0,-2.03959,1.1,0,0
Iraq,IRQ,2008,MNA,MNA,13766.0,2.0,4.0,0.0,0.0,-1.87008,0.0,0,1
Ireland,IRL,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.56813,0.0,0,1
Ireland,IRL,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Ireland,IRL,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.61119,0.0,0,1
Ireland,IRL,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.50959,0.0,0,1
Ireland,IRL,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.53559,0.0,0,1
Ireland,IRL,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.56239,0.0,0,1
Ireland,IRL,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.65161,0.0,0,1
Ireland,IRL,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.74967,0.0,0,1
Ireland,IRL,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.74151,0.0,0,1
Isle of Man,IMY,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Isle of Man,IMY,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Isle of Man,IMY,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Isle of Man,IMY,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Isle of Man,IMY,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Isle of Man,IMY,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Isle of Man,IMY,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Isle of Man,IMY,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Isle of Man,IMY,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Israel,ISR,2000,MNA,MNA,658.0,1.0,3.0,0.0,0.0,1.0091,0.0,0,1
Israel,ISR,2001,MNA,MNA,1451.0,2.0,3.0,37.0,92.0,0.0,0.0,1,1
Israel,ISR,2002,MNA,MNA,390.0,1.0,3.0,45.0,251.0,0.920197,0.0,0,1
Israel,ISR,2003,MNA,MNA,767.0,1.0,3.0,38.0,118.0,0.766429,0.0,0,1
Israel,ISR,2004,MNA,MNA,927.0,1.0,3.0,31.0,35.0,0.773051,0.0,0,1
Israel,ISR,2005,MNA,MNA,240.0,1.0,3.0,27.0,30.0,0.747633,0.0,0,1
Israel,ISR,2006,MNA,MNA,1986.0,2.0,5.3,0.0,0.0,0.81382,0.0,0,1
Israel,ISR,2007,MNA,MNA,726.0,1.0,3.0,0.0,0.0,0.780924,0.0,0,1
Israel,ISR,2008,MNA,MNA,486.0,1.0,3.0,0.0,0.0,0.88234,0.0,0,1
Italy,ITA,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.877672,0.0,0,1
Italy,ITA,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Italy,ITA,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.797573,0.0,0,1
Italy,ITA,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.7612,0.0,0,1
Italy,ITA,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.659072,0.0,0,1
Italy,ITA,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.498526,0.0,0,1
Italy,ITA,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.337226,0.0,0,1
Italy,ITA,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.410338,0.0,0,1
Italy,ITA,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.434315,0.0,0,1
Jamaica,JAM,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.475225,0.6,0,0
Jamaica,JAM,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0
Jamaica,JAM,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.492593,0.7,0,0
Jamaica,JAM,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.61155,0.7,0,0
Jamaica,JAM,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.506579,0.8,0,0
Jamaica,JAM,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.573439,0.8,0,0
Jamaica,JAM,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.564767,0.9,0,0
Jamaica,JAM,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.602228,0.8,0,0
Jamaica,JAM,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.491994,0.0,0,1
Japan,JPN,2000,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.39625,0.0,0,1
Japan,JPN,2001,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Japan,JPN,2002,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.24726,0.0,0,1
Japan,JPN,2003,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.25734,0.0,0,1
Japan,JPN,2004,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.26729,0.0,0,1
Japan,JPN,2005,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.28676,0.0,0,1
Japan,JPN,2006,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.38339,0.0,0,1
Japan,JPN,2007,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.34547,0.0,0,1
Japan,JPN,2008,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.39661,0.0,0,1
Jordan,JOR,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.373998,2.0,0,0
Jordan,JOR,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0
Jordan,JOR,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.21387,2.3,0,0
Jordan,JOR,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.321025,2.7,0,0
Jordan,JOR,2004,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.393791,3.5,0,0
Jordan,JOR,2005,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.437013,3.1,0,0
Jordan,JOR,2006,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.468955,3.1,0,0
Jordan,JOR,2007,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.51143,2.9,0,0
Jordan,JOR,2008,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.489467,0.0,0,1
Kazakhstan,KAZ,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.898045,0.7,0,0
Kazakhstan,KAZ,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1,0
Kazakhstan,KAZ,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.998839,1.0,0,0
Kazakhstan,KAZ,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.998983,1.0,0,0
Kazakhstan,KAZ,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.00729,1.3,0,0
Kazakhstan,KAZ,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.784339,1.1,0,0
Kazakhstan,KAZ,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.897688,1.0,0,0
Kazakhstan,KAZ,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.808672,1.2,0,0
Kazakhstan,KAZ,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.780149,0.0,0,1
Kenya,KEN,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.964863,0.5,0,0
Kenya,KEN,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0
Kenya,KEN,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.999788,0.6,0,0
Kenya,KEN,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.997061,0.7,0,0
Kenya,KEN,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.893231,0.7,0,0
Kenya,KEN,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.933688,0.1,0,0
Kenya,KEN,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.89308,0.0,0,0
Kenya,KEN,2007,SSA,SSA,0.0,0.0,0.0,0.0,66.0,-0.937549,0.0,0,0
Kenya,KEN,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.981512,0.0,0,1
Kiribati,KIR,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.404592,0.0,0,1
Kiribati,KIR,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Kiribati,KIR,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.611775,0.0,0,1
Kiribati,KIR,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.334748,0.0,0,1
Kiribati,KIR,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.259926,0.0,0,1
Kiribati,KIR,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.754214,0.0,0,1
Kiribati,KIR,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.88478,0.0,0,1
Kiribati,KIR,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.808692,0.0,0,1
Kiribati,KIR,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.391003,0.0,0,1
"Korea, Dem. Rep.",PRK,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.801561,0.0,0,1
"Korea, Dem. Rep.",PRK,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
"Korea, Dem. Rep.",PRK,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.03717,0.0,0,1
"Korea, Dem. Rep.",PRK,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.859544,0.0,0,1
"Korea, Dem. Rep.",PRK,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.10551,0.0,0,1
"Korea, Dem. Rep.",PRK,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.991039,0.0,0,1
"Korea, Dem. Rep.",PRK,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.21961,0.0,0,1
"Korea, Dem. Rep.",PRK,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.06083,0.0,0,1
"Korea, Dem. Rep.",PRK,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.05553,0.0,0,1
"Korea, Rep.",KOR,2000,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.801028,0.0,0,1
"Korea, Rep.",KOR,2001,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
"Korea, Rep.",KOR,2002,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.842414,0.0,0,1
"Korea, Rep.",KOR,2003,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.701829,0.0,0,1
"Korea, Rep.",KOR,2004,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.752406,0.0,0,1
"Korea, Rep.",KOR,2005,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.852481,0.0,0,1
"Korea, Rep.",KOR,2006,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.741081,0.0,0,1
"Korea, Rep.",KOR,2007,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.896531,0.0,0,1
"Korea, Rep.",KOR,2008,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.790814,0.0,0,1
Kosovo,KSV,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Kosovo,KSV,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Kosovo,KSV,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Kosovo,KSV,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.12782,0.0,0,1
Kosovo,KSV,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.976755,0.0,0,1
Kosovo,KSV,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.955033,0.0,0,1
Kosovo,KSV,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.902861,0.0,0,1
Kosovo,KSV,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.814615,0.0,0,1
Kosovo,KSV,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.633596,0.0,0,1
Kuwait,KWT,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.775381,0.0,0,1
Kuwait,KWT,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Kuwait,KWT,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.751791,0.0,0,1
Kuwait,KWT,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.695469,0.0,0,1
Kuwait,KWT,2004,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.71817,0.0,0,1
Kuwait,KWT,2005,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.746124,0.0,0,1
Kuwait,KWT,2006,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.720991,0.0,0,1
Kuwait,KWT,2007,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.698035,0.0,0,1
Kuwait,KWT,2008,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.701996,0.0,0,1
Kyrgyz Republic,KGZ,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.832365,0.4,0,0
Kyrgyz Republic,KGZ,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0
Kyrgyz Republic,KGZ,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.745334,0.7,0,0
Kyrgyz Republic,KGZ,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.788089,1.2,0,0
Kyrgyz Republic,KGZ,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.799927,1.1,0,0
Kyrgyz Republic,KGZ,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.05427,1.1,0,0
Kyrgyz Republic,KGZ,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.19939,0.9,0,0
Kyrgyz Republic,KGZ,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.12224,1.2,0,0
Kyrgyz Republic,KGZ,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.26353,0.0,0,1
Lao PDR,LAO,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.999588,0.0,0,0
Lao PDR,LAO,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Lao PDR,LAO,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.08302,0.0,0,0
Lao PDR,LAO,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.17604,0.0,0,0
Lao PDR,LAO,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.06561,0.0,0,0
Lao PDR,LAO,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.09908,0.0,0,0
Lao PDR,LAO,2006,EAP,EAP,0.0,0.0,0.0,73.0,0.0,-0.990356,0.0,0,0
Lao PDR,LAO,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.975751,0.0,0,0
Lao PDR,LAO,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.901987,0.0,0,1
Latvia,LVA,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.234966,0.9,0,0
Latvia,LVA,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
Latvia,LVA,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.352565,1.2,0,0
Latvia,LVA,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.530943,1.2,0,0
Latvia,LVA,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.529327,1.5,0,0
Latvia,LVA,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.479442,1.5,0,0
Latvia,LVA,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.518738,1.4,0,0
Latvia,LVA,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.590825,1.2,0,0
Latvia,LVA,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.725249,0.0,0,1
Lebanon,LBN,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.117581,0.7,0,0
Lebanon,LBN,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0
Lebanon,LBN,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.287697,0.7,0,0
Lebanon,LBN,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.418075,0.8,0,0
Lebanon,LBN,2004,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.237549,0.8,0,0
Lebanon,LBN,2005,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.346814,0.9,0,0
Lebanon,LBN,2006,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.668615,0.8,0,0
Lebanon,LBN,2007,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.744275,0.9,0,0
Lebanon,LBN,2008,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.732284,0.0,0,1
Lesotho,LSO,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.051708,0.1,0,0
Lesotho,LSO,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0
Lesotho,LSO,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.00051,0.1,0,0
Lesotho,LSO,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.185349,0.1,0,0
Lesotho,LSO,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.056926,0.0,0,0
Lesotho,LSO,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.218602,0.0,0,0
Lesotho,LSO,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.26368,0.0,0,0
Lesotho,LSO,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.375038,0.1,0,0
Lesotho,LSO,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.295374,0.0,0,1
Liberia,LBR,2000,SSA,SSA,161.0,1.0,3.0,0.0,0.0,-2.00117,0.0,0,0
Liberia,LBR,2001,SSA,SSA,165.0,1.0,3.0,0.0,0.0,0.0,0.0,1,0
Liberia,LBR,2002,SSA,SSA,500.0,1.0,3.0,0.0,0.0,-1.79367,0.0,0,0
Liberia,LBR,2003,SSA,SSA,1661.0,2.0,3.0,0.0,0.0,-1.65943,0.0,0,0
Liberia,LBR,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.66028,0.0,0,0
Liberia,LBR,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.45713,0.0,0,0
Liberia,LBR,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.968306,0.1,0,0
Liberia,LBR,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.05794,0.2,0,0
Liberia,LBR,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.22789,0.0,0,1
Libya,LBY,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.837856,0.0,0,1
Libya,LBY,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Libya,LBY,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.853579,0.0,0,1
Libya,LBY,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.72475,0.0,0,1
Libya,LBY,2004,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.512131,0.0,0,1
Libya,LBY,2005,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.686057,0.0,0,1
Libya,LBY,2006,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.697135,0.0,0,1
Libya,LBY,2007,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.587884,0.0,0,1
Libya,LBY,2008,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.646837,0.0,0,1
Liechtenstein,LIE,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.51303,0.0,0,1
Liechtenstein,LIE,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Liechtenstein,LIE,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.50387,0.0,0,1
Liechtenstein,LIE,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.09929,0.0,0,1
Liechtenstein,LIE,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.16294,0.0,0,1
Liechtenstein,LIE,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.03093,0.0,0,1
Liechtenstein,LIE,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.23186,0.0,0,1
Liechtenstein,LIE,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.4546,0.0,0,1
Liechtenstein,LIE,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.46685,0.0,0,1
Lithuania,LTU,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.287171,0.9,0,0
Lithuania,LTU,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0
Lithuania,LTU,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.397119,1.2,0,0
Lithuania,LTU,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.50108,1.2,0,0
Lithuania,LTU,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.574378,1.5,0,0
Lithuania,LTU,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.475418,1.3,0,0
Lithuania,LTU,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.449332,1.3,0,0
Lithuania,LTU,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.492692,1.2,0,0
Lithuania,LTU,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.576746,0.0,0,1
Luxembourg,LUX,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.88326,0.0,0,1
Luxembourg,LUX,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Luxembourg,LUX,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.97469,0.0,0,1
Luxembourg,LUX,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.90973,0.0,0,1
Luxembourg,LUX,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.96691,0.0,0,1
